gl_txn_id,txn_date,account_code,account_name,department,cost_center,vendor_customer,amount,dr_cr,entity,memo,account_category
GL0001870,2024-09-25,9999.0,misc expense,Unknown,CC300,"Banks, Dean and Hernandez",-22123.09,CR,SaaS HoldCo,Contractor costs,Other
GL0001871,2024-09-15,6100.0,sales & marketing,Sales,CC200,"Powers, Prince and Miller",-16425.0,CR,SaaS US,AWS hosting,Sales & Marketing
GL0001872,2024-09-26,6200.0,research and development,Unknown,CC100,Wells Inc,-15820.11,CR,SaaS US,Payroll,R&D
GL0001873,2024-09-08,6100.0,sales & marketing,Unknown,Unknown,Sandoval Inc,16136.8,DR,SaaS Canada,Google Ads,Sales & Marketing
GL0001874,2024-09-19,6100.0,sales and marketing,Engineering,CC400,Lambert-Johnson,15388.13,DR,SaaS Canada,Payroll,Sales & Marketing
GL0001875,2024-09-22,6200.0,research and development,Finance,CC100,Phelps-Flores,-6228.17,CR,SaaS Canada,Contractor costs,R&D
GL0001876,2024-09-22,6100.0,sales & marketing,Marketing,CC300,Henderson-Ortiz,4019.23,DR,SaaS US,Unknown,Sales & Marketing
GL0001877,2024-09-10,6100.0,s&m,Operations,CC100,Jones and Sons,-2687.6,CR,SaaS HoldCo,Reclass,Sales & Marketing
GL0001878,2024-09-10,5000.0,cost of service,Marketing,Unknown,Ferguson-Craig,15054.08,DR,SaaS Canada,Contractor costs,COGS
GL0001879,2024-09-25,1010.0,cash,Marketing,CC200,King-Thornton,10090.74,DR,SaaS HoldCo,Refund,Cash
GL0001880,2024-09-11,1010.0,cash,Unknown,Unknown,Fowler Group,16973.49,DR,SaaS US,Contractor costs,Cash
GL0001881,2024-09-09,5000.0,cost of service,Sales,CC100,Madden Group,-13928.37,CR,SaaS HoldCo,Unknown,COGS
GL0001882,2024-09-27,Unknown,cash,Unknown,CC200,Weaver and Sons,18900.02,DR,SaaS HoldCo,Unknown,Cash
GL0001883,2024-09-04,5000.0,cost of service,Unknown,Unknown,Turner-Rogers,15120.85,DR,SaaS Canada,Google Ads,COGS
GL0001884,2024-09-11,6100.0,sales & marketing,Unknown,Unknown,Stevens and Sons,23130.61,DR,SaaS US,Reclass,Sales & Marketing
GL0001885,2024-09-18,5000.0,cost of service,Finance,CC100,Martinez-Stephens,-11044.41,CR,SaaS US,Software tools,COGS
GL0001886,2024-09-14,6100.0,sales and marketing,Engineering,CC400,"Miller, Schmidt and Garcia",-8324.97,DR,SaaS Canada,Refund,Sales & Marketing
GL0001887,2024-09-25,6300.0,g&a,Unknown,CC400,Stone-Gray,24572.85,DR,SaaS US,Software tools,G&A
GL0001888,2024-09-09,9999.0,misc expense,Unknown,CC400,Unknown,19550.48,DR,SaaS US,Refund,Other
GL0001889,2024-09-18,6100.0,sales & marketing,Operations,CC400,"Lee, Edwards and Oneill",15062.43,DR,SaaS HoldCo,Google Ads,Sales & Marketing
GL0001890,2024-09-03,9999.0,misc expense,Sales,CC300,Boyer-Benson,-11576.5,,SaaS US,Refund,Other
GL0001891,2024-10-22,6100.0,sales and marketing,Unknown,CC400,"Mitchell, Burke and Norman",-24017.48,CR,SaaS US,Reclass,Sales & Marketing
GL0001892,2024-10-01,6200.0,research and development,Engineering,CC100,Mcgee-Orozco,22137.01,DR,SaaS US,Unknown,R&D
GL0001893,2024-10-16,6100.0,sales and marketing,Marketing,CC200,"Clayton, Frost and Miller",-11519.29,CR,SaaS US,Unknown,Sales & Marketing
GL0001894,2024-10-24,6200.0,r&d,Finance,CC400,"Salinas, Pittman and Boyd",7664.6,DR,SaaS HoldCo,AWS hosting,R&D
GL0001895,2024-10-21,6100.0,s&m,Operations,Unknown,Henderson Ltd,-7988.27,CR,SaaS US,AWS hosting,Sales & Marketing
GL0001896,2024-10-05,6300.0,general and administrative,Unknown,CC200,Gibbs PLC,15072.46,DR,SaaS US,Unknown,G&A
GL0001897,2024-10-07,6200.0,research and development,Operations,CC200,Fitzpatrick Group,3478.66,DR,SaaS US,Payroll,R&D
GL0001898,2024-10-06,6100.0,sales and marketing,Sales,CC400,Johnson Inc,10208.5,DR,SaaS HoldCo,Software tools,Sales & Marketing
GL0001899,2024-10-26,1010.0,cash,Engineering,Unknown,Hudson-Hernandez,5715.32,DR,SaaS US,Contractor costs,Cash
GL0001900,2024-10-01,6300.0,general and administrative,Unknown,Unknown,"Galloway, Robinson and Lin",-10737.05,DR,SaaS US,Software tools,G&A
GL0001901,2024-10-01,6300.0,general and administrative,Operations,Unknown,"Hernandez, Chavez and Edwards",13204.46,DR,SaaS HoldCo,Contractor costs,G&A
GL0001902,2024-10-13,6200.0,research and development,Sales,CC400,Fitzgerald PLC,4430.2,DR,SaaS US,Google Ads,R&D
GL0001903,2024-10-26,6100.0,sales & marketing,Sales,CC400,"Lee, Garcia and Hopkins",-12213.58,CR,SaaS US,Software tools,Sales & Marketing
GL0001904,2024-10-10,6100.0,s&m,Finance,CC100,Nelson PLC,-6395.61,CR,SaaS US,AWS hosting,Sales & Marketing
GL0001905,2024-10-26,9999.0,misc expense,Unknown,CC300,Walker-Holden,4472.16,DR,SaaS HoldCo,Refund,Other
GL0001906,2024-10-07,1010.0,cash,Unknown,Unknown,"Erickson, Taylor and Cooke",5007.35,DR,SaaS US,Unknown,Cash
GL0001907,2024-10-26,5000.0,cost of service,Unknown,Unknown,French-Forbes,18043.79,DR,SaaS US,Reclass,COGS
GL0001908,2024-10-25,5000.0,cost of service,Unknown,CC400,"Carpenter, Cardenas and Davis",19147.58,DR,SaaS Canada,Google Ads,COGS
GL0001909,2024-10-22,6100.0,s&m,Unknown,CC400,"Rush, Stewart and Rios",-12947.12,CR,SaaS US,Unknown,Sales & Marketing
GL0001910,2024-10-09,6300.0,general and administrative,Operations,Unknown,Williams-Hensley,9566.68,DR,SaaS US,Payroll,G&A
GL0001911,2024-10-12,1010.0,cash,Operations,Unknown,Bailey Group,-9796.34,CR,SaaS Canada,Unknown,Cash
GL0001912,2024-10-04,Unknown,misc expense,Unknown,CC300,Logan Ltd,-16652.76,CR,SaaS Canada,Contractor costs,Other
GL0001913,2024-10-08,5000.0,cost of service,Engineering,CC400,Gordon-Gonzalez,6187.24,DR,SaaS US,Reclass,COGS
GL0001914,2024-10-09,9999.0,misc expense,Engineering,CC400,Perez LLC,1974.53,DR,SaaS HoldCo,Refund,Other
GL0001915,2024-10-17,9999.0,misc expense,Finance,Unknown,"Campbell, Lewis and Davis",16463.32,DR,SaaS US,Unknown,Other
GL0001916,2024-10-03,6300.0,g&a,Finance,CC100,Richardson-Johnson,-17790.54,CR,SaaS US,Contractor costs,G&A
GL0001917,2024-10-26,6300.0,g&a,Finance,CC300,"Frost, Williams and Mills",6792.66,DR,SaaS US,Unknown,G&A
GL0001918,2024-10-12,6200.0,research and development,Engineering,CC200,Johnson-Palmer,3796.66,DR,SaaS Canada,Refund,R&D
GL0001919,2024-10-13,6100.0,sales and marketing,Sales,CC400,Edwards-Coleman,20248.79,DR,SaaS HoldCo,Payroll,Sales & Marketing
GL0001920,2024-10-21,5000.0,cost of service,Operations,CC100,Pruitt LLC,-23798.04,CR,SaaS US,Refund,COGS
GL0001921,2024-10-16,5000.0,cost of service,Engineering,CC200,"Martin, Velasquez and Jackson",21836.23,DR,SaaS US,Contractor costs,COGS
GL0001922,2024-10-07,6100.0,sales & marketing,Finance,CC200,Unknown,-2885.72,CR,SaaS Canada,Contractor costs,Sales & Marketing
GL0001923,2024-10-07,6100.0,sales & marketing,Sales,CC400,"Little, Carroll and Bartlett",20873.47,,SaaS HoldCo,Software tools,Sales & Marketing
GL0001924,2024-10-15,Unknown,cost of service,Finance,CC300,Adams and Sons,5377.55,DR,SaaS US,Unknown,COGS
GL0001925,2024-10-14,6100.0,s&m,Marketing,Unknown,Owens Ltd,16971.0,DR,SaaS US,Unknown,Sales & Marketing
GL0001926,2024-10-15,6300.0,g&a,Finance,Unknown,Wilson-Patton,-9220.5,CR,SaaS US,Google Ads,G&A
GL0001927,2024-10-24,1010.0,cash,Finance,CC400,Jones Group,14317.63,DR,SaaS US,Payroll,Cash
GL0001928,2024-10-07,5000.0,cost of service,Unknown,Unknown,Chandler LLC,-23555.58,CR,SaaS US,AWS hosting,COGS
GL0001929,2024-10-04,9999.0,misc expense,Sales,CC100,Sanchez Ltd,-19832.12,CR,SaaS HoldCo,Contractor costs,Other
GL0001930,2024-10-02,5000.0,cost of service,Engineering,CC100,Estes-Miller,23449.18,DR,SaaS HoldCo,Contractor costs,COGS
GL0001931,2024-10-14,5000.0,cost of service,Engineering,Unknown,"Smith, Ball and Nelson",7285.8,DR,SaaS US,Payroll,COGS
GL0001932,2024-10-23,5000.0,cost of service,Operations,CC400,"Benton, Dickerson and Smith",20875.25,DR,SaaS Canada,Payroll,COGS
GL0001933,2024-10-08,5000.0,cost of service,Engineering,Unknown,Johnson-Townsend,16053.09,DR,SaaS HoldCo,Reclass,COGS
GL0001934,2024-10-16,9999.0,misc expense,Sales,CC400,Sanford LLC,16092.38,DR,SaaS HoldCo,Payroll,Other
GL0001935,2024-10-14,5000.0,cost of service,Unknown,CC300,"Douglas, Morales and Rivera",19992.17,DR,SaaS US,Google Ads,COGS
GL0001936,2024-10-17,6200.0,r&d,Sales,CC300,Estrada Inc,3368.2,DR,SaaS US,Contractor costs,R&D
GL0001937,2024-10-21,5000.0,cost of service,Marketing,CC400,"Perez, Thomas and Benton",20217.09,DR,SaaS US,Refund,COGS
GL0001938,2024-10-05,6300.0,g&a,Engineering,CC200,Wiggins Group,-15255.56,CR,SaaS US,Contractor costs,G&A
GL0001939,2024-10-01,6300.0,g&a,Unknown,CC100,Drake PLC,3593.65,DR,SaaS Canada,AWS hosting,G&A
GL0001940,2024-10-07,9999.0,misc expense,Operations,Unknown,"Huerta, Mcdonald and Burns",6211.58,DR,SaaS Canada,Contractor costs,Other
GL0001941,2024-10-06,9999.0,misc expense,Marketing,Unknown,"Michael, Hall and Boone",22768.32,DR,SaaS Canada,Contractor costs,Other
GL0001942,2024-10-24,6100.0,s&m,Engineering,CC100,Combs-Martinez,23247.7,DR,SaaS US,Contractor costs,Sales & Marketing
GL0001943,2024-10-19,6200.0,r&d,Unknown,Unknown,Porter-Blankenship,19407.66,DR,SaaS US,Payroll,R&D
GL0001944,2024-10-22,6300.0,g&a,Unknown,CC400,Ayers PLC,22095.67,DR,SaaS US,Contractor costs,G&A
GL0001945,2024-10-01,6100.0,s&m,Operations,CC200,"Jackson, Brown and Gibson",2898.95,,SaaS HoldCo,Payroll,Sales & Marketing
GL0001946,2024-10-27,6200.0,r&d,Finance,Unknown,Hicks LLC,10548.51,DR,SaaS HoldCo,AWS hosting,R&D
GL0001947,2024-10-19,6300.0,general and administrative,Marketing,Unknown,Tran-Mills,21264.42,DR,SaaS Canada,Payroll,G&A
GL0001948,2024-10-26,6300.0,general and administrative,Sales,CC400,"Henderson, Allen and Bailey",-13166.37,CR,SaaS HoldCo,Reclass,G&A
GL0001949,2024-10-07,6200.0,r&d,Finance,CC200,Bell Group,4961.48,DR,SaaS Canada,Google Ads,R&D
GL0001950,2024-10-07,9999.0,misc expense,Unknown,CC400,Smith Inc,-8712.12,CR,SaaS Canada,Contractor costs,Other
GL0001951,2024-10-27,5000.0,cost of service,Unknown,CC200,Wong PLC,14170.54,DR,SaaS US,AWS hosting,COGS
GL0001952,2024-10-24,9999.0,misc expense,Finance,Unknown,Mendez Inc,17146.04,DR,SaaS Canada,Unknown,Other
GL0001953,2024-10-14,9999.0,misc expense,Unknown,CC400,Koch and Sons,-2484.92,CR,SaaS HoldCo,AWS hosting,Other
GL0001954,2024-10-01,6300.0,general and administrative,Unknown,Unknown,"Baker, Juarez and Martinez",-6776.51,,SaaS Canada,AWS hosting,G&A
GL0001955,2024-10-22,5000.0,cost of service,Finance,Unknown,"Franklin, Wright and Hill",12632.87,DR,SaaS HoldCo,Reclass,COGS
GL0001956,2024-10-15,6200.0,r&d,Engineering,CC100,Peters-Stephens,-15047.87,CR,SaaS Canada,Payroll,R&D
GL0001957,2024-10-22,9999.0,misc expense,Operations,CC100,Mendoza Inc,-19155.53,CR,SaaS US,AWS hosting,Other
GL0001958,2024-10-06,6200.0,r&d,Finance,CC300,Wright-Robbins,-14416.49,CR,SaaS US,Google Ads,R&D
GL0001959,2024-10-16,6100.0,s&m,Sales,CC200,Krueger PLC,-15801.97,CR,SaaS HoldCo,Software tools,Sales & Marketing
GL0001960,2024-10-21,Unknown,cost of service,Operations,CC400,"Cox, Benson and Brown",14893.99,DR,SaaS US,Software tools,COGS
GL0001961,2024-10-21,6300.0,g&a,Operations,CC300,Reed LLC,11706.83,DR,SaaS US,Contractor costs,G&A
GL0001962,2024-10-25,9999.0,misc expense,Unknown,CC400,Smith Ltd,7012.15,DR,SaaS US,Google Ads,Other
GL0001963,2024-10-24,6200.0,research and development,Engineering,Unknown,Buchanan-Kidd,1332.95,DR,SaaS US,Payroll,R&D
GL0001964,2024-10-01,6300.0,general and administrative,Marketing,CC200,Wells-Allen,19265.69,DR,SaaS HoldCo,Contractor costs,G&A
GL0001965,2024-10-12,6100.0,sales & marketing,Finance,CC100,Nicholson-Young,8742.07,DR,SaaS Canada,Contractor costs,Sales & Marketing
GL0001966,2024-10-07,6300.0,g&a,Unknown,Unknown,"Robles, Johnson and Arnold",24068.83,DR,SaaS US,Unknown,G&A
GL0001967,2024-10-14,6100.0,s&m,Unknown,CC200,Unknown,-10976.36,CR,SaaS Canada,Software tools,Sales & Marketing
GL0001968,2024-10-26,9999.0,misc expense,Unknown,Unknown,Andrews-Young,-6485.73,CR,SaaS US,AWS hosting,Other
GL0001969,2024-10-25,6200.0,research and development,Operations,Unknown,"Mcdaniel, Johnson and Mendoza",-5369.94,CR,SaaS US,AWS hosting,R&D
GL0001970,2024-10-26,6100.0,s&m,Unknown,CC400,Lowe-Hernandez,8793.61,DR,SaaS US,Reclass,Sales & Marketing
GL0001971,2024-10-15,1010.0,cash,Marketing,CC200,"Maldonado, Weber and Calderon",12925.33,DR,SaaS Canada,AWS hosting,Cash
GL0001972,2024-10-20,9999.0,misc expense,Engineering,Unknown,"Taylor, Johnson and Lewis",-9978.52,CR,SaaS US,Unknown,Other
GL0001973,2024-10-04,6200.0,r&d,Sales,Unknown,"Hughes, West and Becker",8901.31,DR,SaaS HoldCo,Google Ads,R&D
GL0001974,2024-10-03,6200.0,r&d,Marketing,Unknown,"Lee, Henson and Robinson",-23782.02,CR,SaaS US,AWS hosting,R&D
GL0001975,2024-10-07,6300.0,g&a,Operations,CC300,Bowman LLC,21611.97,DR,SaaS US,AWS hosting,G&A
GL0001976,2024-10-04,6200.0,r&d,Sales,CC200,"Ross, Weber and Roberts",-20585.57,CR,SaaS Canada,Contractor costs,R&D
GL0001977,2024-10-14,6300.0,general and administrative,Marketing,CC200,"Richardson, Shaffer and Snyder",2827.68,DR,SaaS Canada,Refund,G&A
GL0001978,2024-10-06,6200.0,r&d,Unknown,CC300,"Little, Woods and Ross",14262.8,DR,SaaS US,Contractor costs,R&D
GL0001979,2024-10-15,6300.0,general and administrative,Engineering,CC100,"Martinez, Johnson and Garcia",8343.1,DR,SaaS HoldCo,Refund,G&A
GL0001980,2024-10-27,5000.0,cost of service,Marketing,CC400,Hernandez Group,-7442.82,CR,SaaS US,Payroll,COGS
GL0001981,2024-11-27,6300.0,g&a,Finance,CC100,Bennett LLC,3105.65,DR,SaaS Canada,Payroll,G&A
GL0001982,2024-11-23,6100.0,sales and marketing,Marketing,CC100,"Mitchell, Russell and Coleman",19866.6,DR,SaaS HoldCo,Unknown,Sales & Marketing
GL0001983,2024-11-15,1010.0,cash,Unknown,CC400,"Lutz, Gordon and Bryant",10570.37,DR,SaaS US,Software tools,Cash
GL0001984,2024-11-27,9999.0,misc expense,Unknown,Unknown,"Snyder, Ramos and Fitzpatrick",4231.08,DR,SaaS HoldCo,Refund,Other
GL0001985,2024-11-17,6200.0,r&d,Unknown,CC300,George-Baker,20939.11,DR,SaaS HoldCo,Google Ads,R&D
GL0001986,2024-11-11,6300.0,general and administrative,Engineering,CC200,Unknown,5412.8,DR,SaaS Canada,Contractor costs,G&A
GL0001987,2024-11-26,5000.0,cost of service,Operations,CC200,Lopez-Garcia,-23996.42,CR,SaaS US,AWS hosting,COGS
GL0001988,2024-11-27,6200.0,research and development,Finance,CC300,Moore Inc,8113.05,,SaaS Canada,AWS hosting,R&D
GL0001989,2024-11-07,5000.0,cost of service,Unknown,CC200,Clark-Meyer,2127.91,DR,SaaS HoldCo,AWS hosting,COGS
GL0001990,2024-11-04,6100.0,sales & marketing,Unknown,CC400,Cabrera Ltd,12504.53,DR,SaaS HoldCo,Payroll,Sales & Marketing
GL0001991,2024-11-04,6200.0,research and development,Marketing,Unknown,Frey and Sons,8586.57,DR,SaaS US,AWS hosting,R&D
GL0001992,2024-11-17,6100.0,sales and marketing,Unknown,CC100,Moore and Sons,24156.97,DR,SaaS Canada,AWS hosting,Sales & Marketing
GL0001993,2024-11-09,6200.0,research and development,Sales,Unknown,"Landry, Norris and Crawford",23519.67,DR,SaaS US,Unknown,R&D
GL0001994,2024-11-20,9999.0,misc expense,Marketing,CC100,"Golden, Dixon and Kelly",-10408.46,CR,SaaS Canada,Refund,Other
GL0001995,2024-11-14,6300.0,g&a,Unknown,Unknown,"Davis, Myers and Powers",7406.85,DR,SaaS HoldCo,Reclass,G&A
GL0001996,2024-11-01,6300.0,g&a,Unknown,CC300,Wallace Inc,-16682.64,CR,SaaS US,AWS hosting,G&A
GL0001997,2024-11-14,9999.0,misc expense,Sales,CC300,Hanson Group,5417.53,DR,SaaS US,Google Ads,Other
GL0001998,2024-11-01,5000.0,cost of service,Engineering,CC400,"Smith, Brown and Kim",-6727.59,CR,SaaS Canada,Software tools,COGS
GL0001999,2024-11-07,Unknown,g&a,Unknown,Unknown,Sampson PLC,-18539.08,CR,SaaS Canada,Reclass,G&A
GL0002000,2024-11-25,6100.0,sales and marketing,Unknown,CC300,"Barton, Becker and Alvarado",15900.66,,SaaS Canada,Reclass,Sales & Marketing
GL0002001,2024-11-04,6100.0,sales & marketing,Operations,CC400,Torres Inc,10315.65,DR,SaaS US,Contractor costs,Sales & Marketing
GL0002002,2024-11-04,6100.0,sales & marketing,Operations,Unknown,Morrison-Molina,22763.42,DR,SaaS Canada,Google Ads,Sales & Marketing
GL0002003,2024-11-21,1010.0,cash,Sales,CC200,Jones LLC,7493.38,DR,SaaS Canada,Unknown,Cash
GL0002004,2024-11-27,9999.0,misc expense,Sales,CC400,"Hood, Waters and Brennan",16683.88,DR,SaaS US,Google Ads,Other
GL0002005,2024-11-13,6100.0,s&m,Sales,Unknown,"Jordan, Jackson and Chapman",11254.53,DR,SaaS Canada,Unknown,Sales & Marketing
GL0002006,2024-11-14,6100.0,sales and marketing,Operations,Unknown,Leblanc-Johnson,-6486.86,CR,SaaS HoldCo,Unknown,Sales & Marketing
GL0002007,2024-11-18,6100.0,s&m,Unknown,CC100,"Hill, Perkins and Fowler",-14239.66,CR,SaaS US,AWS hosting,Sales & Marketing
GL0002008,2024-11-25,9999.0,misc expense,Operations,CC300,"Wilson, Alexander and Cruz",20343.96,DR,SaaS Canada,Google Ads,Other
GL0002009,2024-11-11,5000.0,cost of service,Unknown,CC100,Rodriguez-Ward,12354.1,DR,SaaS HoldCo,Refund,COGS
GL0002010,2024-11-12,6200.0,research and development,Marketing,Unknown,Wong Inc,-14279.11,CR,SaaS US,Unknown,R&D
GL0002011,2024-11-18,9999.0,misc expense,Marketing,Unknown,"Blair, Silva and Sampson",1078.5,DR,SaaS US,Software tools,Other
GL0002012,2024-11-08,1010.0,cash,Engineering,CC300,Mills-Ramos,5379.18,DR,SaaS Canada,Contractor costs,Cash
GL0002013,2024-11-07,6200.0,r&d,Unknown,CC200,Clark-Calderon,-15971.71,DR,SaaS HoldCo,Reclass,R&D
GL0002014,2024-11-12,9999.0,misc expense,Unknown,CC400,"Black, Sanders and Wilson",-23184.74,CR,SaaS HoldCo,AWS hosting,Other
GL0002015,2024-11-11,6200.0,r&d,Marketing,CC100,Lopez LLC,-17280.01,CR,SaaS Canada,Payroll,R&D
GL0002016,2024-11-20,1010.0,cash,Finance,CC200,"Taylor, Brown and Gray",5055.63,DR,SaaS Canada,Payroll,Cash
GL0002017,2024-11-19,6200.0,research and development,Engineering,Unknown,"Williams, White and Jones",20027.45,DR,SaaS Canada,Reclass,R&D
GL0002018,2024-11-23,6200.0,research and development,Operations,CC100,Roman Ltd,18284.49,DR,SaaS Canada,AWS hosting,R&D
GL0002019,2024-11-05,6300.0,general and administrative,Unknown,CC400,Alexander-Patton,15506.58,DR,SaaS Canada,Unknown,G&A
GL0002020,2024-11-14,9999.0,misc expense,Unknown,CC100,"Velazquez, Cross and Cole",-12627.69,CR,SaaS US,Unknown,Other
GL0002021,2024-11-08,6100.0,sales and marketing,Operations,CC400,Richards-Brennan,11057.19,DR,SaaS HoldCo,Google Ads,Sales & Marketing
GL0002022,2024-11-27,6100.0,sales & marketing,Operations,CC100,Cole Group,-23897.19,CR,SaaS HoldCo,Reclass,Sales & Marketing
GL0002023,2024-11-05,6200.0,research and development,Operations,CC300,"Palmer, Wilson and Gates",-16819.17,CR,SaaS Canada,Google Ads,R&D
GL0002024,2024-11-23,6100.0,s&m,Marketing,Unknown,"Smith, Newton and Haney",-20520.87,CR,SaaS HoldCo,Software tools,Sales & Marketing
GL0002025,2024-11-08,6300.0,g&a,Unknown,CC100,"Maldonado, Reilly and Williams",-8491.13,CR,SaaS Canada,AWS hosting,G&A
GL0002026,2024-11-19,6300.0,g&a,Unknown,CC200,Unknown,-21585.02,CR,SaaS US,Contractor costs,G&A
GL0002027,2024-11-17,6100.0,sales & marketing,Finance,Unknown,"Anderson, Hester and Brown",11909.81,DR,SaaS Canada,Software tools,Sales & Marketing
GL0002028,2024-11-17,5000.0,cost of service,Unknown,CC400,Williams and Sons,-23964.85,CR,SaaS US,Google Ads,COGS
GL0002029,2024-11-20,5000.0,cost of service,Finance,Unknown,Herman-Beck,13505.9,,SaaS US,Google Ads,COGS
GL0002030,2024-11-20,6100.0,sales and marketing,Finance,CC100,Sanchez and Sons,24500.34,DR,SaaS US,AWS hosting,Sales & Marketing
GL0002031,2024-11-12,Unknown,cost of service,Finance,CC100,"Parker, Rogers and Murillo",20650.34,DR,SaaS Canada,Unknown,COGS
GL0002032,2024-11-25,6300.0,g&a,Unknown,CC200,"Walker, Mahoney and Morales",7021.97,DR,SaaS HoldCo,Refund,G&A
GL0002033,2024-11-25,6100.0,sales and marketing,Unknown,CC400,"Elliott, Hobbs and Peters",-8987.36,CR,SaaS Canada,Unknown,Sales & Marketing
GL0002034,2024-11-08,6100.0,sales & marketing,Unknown,Unknown,Taylor-Anderson,-10540.93,CR,SaaS HoldCo,Software tools,Sales & Marketing
GL0002035,2024-11-11,6100.0,s&m,Sales,Unknown,"Steele, Brooks and Bush",22811.02,DR,SaaS US,Reclass,Sales & Marketing
GL0002036,2024-11-10,6200.0,r&d,Engineering,Unknown,Ortiz-Bailey,-7899.65,CR,SaaS US,Unknown,R&D
GL0002037,2024-11-07,5000.0,cost of service,Unknown,CC400,Hinton PLC,19918.18,DR,SaaS Canada,Google Ads,COGS
GL0002038,2024-11-06,9999.0,misc expense,Engineering,Unknown,"Orozco, Wang and Moore",19072.89,DR,SaaS HoldCo,Refund,Other
GL0002039,2024-11-08,5000.0,cost of service,Unknown,CC100,Valencia-Wilson,3368.8,DR,SaaS Canada,Payroll,COGS
GL0002040,2024-11-24,6100.0,s&m,Engineering,Unknown,Mcgee-Hudson,7429.5,DR,SaaS US,Refund,Sales & Marketing
GL0002041,2024-11-11,6200.0,research and development,Finance,CC100,Crawford-Bautista,-14996.5,CR,SaaS US,AWS hosting,R&D
GL0002042,2024-11-11,1010.0,cash,Unknown,Unknown,"Mcguire, Vargas and Scott",17183.82,DR,SaaS US,Refund,Cash
GL0002043,2024-11-09,1010.0,cash,Unknown,CC300,"Sanders, Watkins and Walker",-11156.2,CR,SaaS US,Refund,Cash
GL0002044,2024-11-25,6300.0,g&a,Sales,CC100,Thomas-Ryan,4527.18,DR,SaaS HoldCo,Contractor costs,G&A
GL0002045,2024-11-10,6200.0,r&d,Unknown,CC100,Kramer LLC,-9691.92,CR,SaaS US,Software tools,R&D
GL0002046,2024-11-11,6100.0,sales & marketing,Sales,CC200,Fry-Ruiz,18526.96,DR,SaaS US,Payroll,Sales & Marketing
GL0002047,2024-11-20,6200.0,research and development,Unknown,CC400,"Bentley, Mullins and Fischer",3431.74,DR,SaaS Canada,Google Ads,R&D
GL0002048,2024-11-07,5000.0,cost of service,Finance,CC300,"Jackson, Maldonado and Odom",-21486.17,CR,SaaS US,Google Ads,COGS
GL0002049,2024-11-23,6300.0,general and administrative,Operations,Unknown,Salazar PLC,15140.39,DR,SaaS US,Payroll,G&A
GL0002050,2024-11-07,6100.0,sales and marketing,Unknown,CC300,Brown-Armstrong,-11944.7,CR,SaaS US,Unknown,Sales & Marketing
GL0002051,2024-11-27,6100.0,sales & marketing,Finance,Unknown,Young-Good,3632.01,DR,SaaS US,Software tools,Sales & Marketing
GL0002052,2024-11-15,9999.0,misc expense,Unknown,Unknown,"Oconnor, Williams and Rodriguez",13752.58,DR,SaaS HoldCo,Unknown,Other
GL0002053,2024-11-09,6300.0,g&a,Finance,Unknown,Estrada-Ramirez,-15894.46,CR,SaaS Canada,Refund,G&A
