gl_txn_id,txn_date,period,account_code,account_name,account_category,department,cost_center,vendor_customer,amount,dr_cr,entity,memo
GL0001880,2024-09-03,2024-09-01,9999.0,misc expense,Other,Sales,CC300,Hernandez Group,-11576.5,,SaaS US,Refund
GL0001881,2024-09-22,2024-09-01,6100.0,sales and marketing,Sales & Marketing,Unknown,CC400,Smith-Reynolds,-24017.48,CR,SaaS US,Reclass
GL0001882,2024-09-01,2024-09-01,6200.0,research and development,R&D,Engineering,CC100,Chandler Ltd,22137.01,DR,SaaS US,Unknown
GL0001883,2024-09-16,2024-09-01,6100.0,sales and marketing,Sales & Marketing,Marketing,CC200,Clark PLC,-11519.29,CR,SaaS US,Unknown
GL0001884,2024-09-24,2024-09-01,6200.0,r&d,R&D,Finance,CC400,Rosario-Smith,7664.6,DR,SaaS HoldCo,AWS hosting
GL0001885,2024-09-21,2024-09-01,6100.0,s&m,Sales & Marketing,Operations,Unknown,Osborn Group,-7988.27,CR,SaaS US,AWS hosting
GL0001886,2024-09-05,2024-09-01,6300.0,general and administrative,G&A,Unknown,CC200,Wilson-Woodard,15072.46,DR,SaaS US,Unknown
GL0001887,2024-09-07,2024-09-01,6200.0,research and development,R&D,Operations,CC200,"Humphrey, Underwood and Howell",3478.66,DR,SaaS US,Payroll
GL0001888,2024-09-06,2024-09-01,6100.0,sales and marketing,Sales & Marketing,Sales,CC400,Frazier-Fowler,10208.5,DR,SaaS HoldCo,Software tools
GL0001889,2024-09-26,2024-09-01,1010.0,cash,Cash,Engineering,Unknown,"Austin, Cummings and Arellano",5715.32,DR,SaaS US,Contractor costs
GL0001890,2024-09-01,2024-09-01,6300.0,general and administrative,G&A,Unknown,Unknown,"Hoffman, Green and Cruz",-10737.05,DR,SaaS US,Software tools
GL0001891,2024-10-01,2024-10-01,6300.0,general and administrative,G&A,Operations,Unknown,Reyes-Gibson,13204.46,DR,SaaS HoldCo,Contractor costs
GL0001892,2024-10-13,2024-10-01,6200.0,research and development,R&D,Sales,CC400,Shaffer-Clements,4430.2,DR,SaaS US,Google Ads
GL0001893,2024-10-26,2024-10-01,6100.0,sales & marketing,Sales & Marketing,Sales,CC400,Gaines Inc,-12213.58,CR,SaaS US,Software tools
GL0001894,2024-10-10,2024-10-01,6100.0,s&m,Sales & Marketing,Finance,CC100,"Miller, Wells and Conley",-6395.61,CR,SaaS US,AWS hosting
GL0001895,2024-10-26,2024-10-01,9999.0,misc expense,Other,Unknown,CC300,Contreras-Cameron,4472.16,DR,SaaS HoldCo,Refund
GL0001896,2024-10-07,2024-10-01,1010.0,cash,Cash,Unknown,Unknown,"Miller, Baldwin and Miller",5007.35,DR,SaaS US,Unknown
GL0001897,2024-10-26,2024-10-01,5000.0,cost of service,COGS,Unknown,Unknown,"Chang, Bennett and Gibbs",18043.79,DR,SaaS US,Reclass
GL0001898,2024-10-25,2024-10-01,5000.0,cost of service,COGS,Unknown,CC400,"Pope, Torres and Higgins",19147.58,DR,SaaS Canada,Google Ads
GL0001899,2024-10-22,2024-10-01,6100.0,s&m,Sales & Marketing,Unknown,CC400,Bailey-King,-12947.12,CR,SaaS US,Unknown
GL0001900,2024-10-09,2024-10-01,6300.0,general and administrative,G&A,Operations,Unknown,"Walker, Clark and Murphy",9566.68,DR,SaaS US,Payroll
GL0001901,2024-10-12,2024-10-01,1010.0,cash,Cash,Operations,Unknown,"Huynh, Marshall and Carpenter",-9796.34,CR,SaaS Canada,Unknown
GL0001902,2024-10-04,2024-10-01,Unknown,misc expense,Other,Unknown,CC300,Cortez-Rollins,-16652.76,CR,SaaS Canada,Contractor costs
GL0001903,2024-10-08,2024-10-01,5000.0,cost of service,COGS,Engineering,CC400,Castillo-Khan,6187.24,DR,SaaS US,Reclass
GL0001904,2024-10-09,2024-10-01,9999.0,misc expense,Other,Engineering,CC400,Barber-Wilson,1974.53,DR,SaaS HoldCo,Refund
GL0001905,2024-10-17,2024-10-01,9999.0,misc expense,Other,Finance,Unknown,Carter-Sanchez,16463.32,DR,SaaS US,Unknown
GL0001906,2024-10-03,2024-10-01,6300.0,g&a,G&A,Finance,CC100,Mitchell PLC,-17790.54,CR,SaaS US,Contractor costs
GL0001907,2024-10-26,2024-10-01,6300.0,g&a,G&A,Finance,CC300,Lambert Ltd,6792.66,DR,SaaS US,Unknown
GL0001908,2024-10-12,2024-10-01,6200.0,research and development,R&D,Engineering,CC200,Parker PLC,3796.66,DR,SaaS Canada,Refund
GL0001909,2024-10-13,2024-10-01,6100.0,sales and marketing,Sales & Marketing,Sales,CC400,"Fuller, Jones and Espinoza",20248.79,DR,SaaS HoldCo,Payroll
GL0001910,2024-10-21,2024-10-01,5000.0,cost of service,COGS,Operations,CC100,Banks-Cunningham,-23798.04,CR,SaaS US,Refund
GL0001911,2024-10-16,2024-10-01,5000.0,cost of service,COGS,Engineering,CC200,Gaines-Washington,21836.23,DR,SaaS US,Contractor costs
GL0001912,2024-10-07,2024-10-01,6100.0,sales & marketing,Sales & Marketing,Finance,CC200,Unknown,-2885.72,CR,SaaS Canada,Contractor costs
GL0001913,2024-10-07,2024-10-01,6100.0,sales & marketing,Sales & Marketing,Sales,CC400,Garza-Barnes,20873.47,,SaaS HoldCo,Software tools
GL0001914,2024-10-15,2024-10-01,Unknown,cost of service,COGS,Finance,CC300,"Williams, Kennedy and Stone",5377.55,DR,SaaS US,Unknown
GL0001915,2024-10-14,2024-10-01,6100.0,s&m,Sales & Marketing,Marketing,Unknown,"Weiss, Ford and Patterson",16971.0,DR,SaaS US,Unknown
GL0001916,2024-10-15,2024-10-01,6300.0,g&a,G&A,Finance,Unknown,"Johnson, Valdez and Hernandez",-9220.5,CR,SaaS US,Google Ads
GL0001917,2024-10-24,2024-10-01,1010.0,cash,Cash,Finance,CC400,Jones-Taylor,14317.63,DR,SaaS US,Payroll
GL0001918,2024-10-07,2024-10-01,5000.0,cost of service,COGS,Unknown,Unknown,Hawkins-Warren,-23555.58,CR,SaaS US,AWS hosting
GL0001919,2024-10-04,2024-10-01,9999.0,misc expense,Other,Sales,CC100,Bailey-Parker,-19832.12,CR,SaaS HoldCo,Contractor costs
GL0001920,2024-10-02,2024-10-01,5000.0,cost of service,COGS,Engineering,CC100,"Abbott, Peters and Spencer",23449.18,DR,SaaS HoldCo,Contractor costs
GL0001921,2024-10-14,2024-10-01,5000.0,cost of service,COGS,Engineering,Unknown,Davis-Elliott,7285.8,DR,SaaS US,Payroll
GL0001922,2024-10-23,2024-10-01,5000.0,cost of service,COGS,Operations,CC400,Schultz LLC,20875.25,DR,SaaS Canada,Payroll
GL0001923,2024-10-08,2024-10-01,5000.0,cost of service,COGS,Engineering,Unknown,"Moore, Burns and Tyler",16053.09,DR,SaaS HoldCo,Reclass
GL0001924,2024-10-16,2024-10-01,9999.0,misc expense,Other,Sales,CC400,Vaughn PLC,16092.38,DR,SaaS HoldCo,Payroll
GL0001925,2024-10-14,2024-10-01,5000.0,cost of service,COGS,Unknown,CC300,Castro-Baker,19992.17,DR,SaaS US,Google Ads
GL0001926,2024-10-17,2024-10-01,6200.0,r&d,R&D,Sales,CC300,"Chandler, Mason and Olson",3368.2,DR,SaaS US,Contractor costs
GL0001927,2024-10-21,2024-10-01,5000.0,cost of service,COGS,Marketing,CC400,Mosley and Sons,20217.09,DR,SaaS US,Refund
GL0001928,2024-10-05,2024-10-01,6300.0,g&a,G&A,Engineering,CC200,Turner-Richardson,-15255.56,CR,SaaS US,Contractor costs
GL0001929,2024-10-01,2024-10-01,6300.0,g&a,G&A,Unknown,CC100,Holmes-Murphy,3593.65,DR,SaaS Canada,AWS hosting
GL0001930,2024-10-07,2024-10-01,9999.0,misc expense,Other,Operations,Unknown,"Nelson, Parker and Stewart",6211.58,DR,SaaS Canada,Contractor costs
GL0001931,2024-10-06,2024-10-01,9999.0,misc expense,Other,Marketing,Unknown,"Roberts, Roy and Jimenez",22768.32,DR,SaaS Canada,Contractor costs
GL0001932,2024-10-24,2024-10-01,6100.0,s&m,Sales & Marketing,Engineering,CC100,Johnson LLC,23247.7,DR,SaaS US,Contractor costs
GL0001933,2024-10-19,2024-10-01,6200.0,r&d,R&D,Unknown,Unknown,Johnson-Cook,19407.66,DR,SaaS US,Payroll
GL0001934,2024-10-22,2024-10-01,6300.0,g&a,G&A,Unknown,CC400,Greene-Spencer,22095.67,DR,SaaS US,Contractor costs
GL0001935,2024-10-01,2024-10-01,6100.0,s&m,Sales & Marketing,Operations,CC200,Scott-Adams,2898.95,,SaaS HoldCo,Payroll
GL0001936,2024-10-27,2024-10-01,6200.0,r&d,R&D,Finance,Unknown,Vasquez Group,10548.51,DR,SaaS HoldCo,AWS hosting
GL0001937,2024-10-19,2024-10-01,6300.0,general and administrative,G&A,Marketing,Unknown,Green-Hammond,21264.42,DR,SaaS Canada,Payroll
GL0001938,2024-10-26,2024-10-01,6300.0,general and administrative,G&A,Sales,CC400,"Franco, Nelson and Sims",-13166.37,CR,SaaS HoldCo,Reclass
GL0001939,2024-10-07,2024-10-01,6200.0,r&d,R&D,Finance,CC200,Smith-Brown,4961.48,DR,SaaS Canada,Google Ads
GL0001940,2024-10-07,2024-10-01,9999.0,misc expense,Other,Unknown,CC400,Harris-Alexander,-8712.12,CR,SaaS Canada,Contractor costs
GL0001941,2024-10-27,2024-10-01,5000.0,cost of service,COGS,Unknown,CC200,Brown Group,14170.54,DR,SaaS US,AWS hosting
GL0001942,2024-10-24,2024-10-01,9999.0,misc expense,Other,Finance,Unknown,"Hardy, Brown and Barajas",17146.04,DR,SaaS Canada,Unknown
GL0001943,2024-10-14,2024-10-01,9999.0,misc expense,Other,Unknown,CC400,Macdonald Ltd,-2484.92,CR,SaaS HoldCo,AWS hosting
GL0001944,2024-10-01,2024-10-01,6300.0,general and administrative,G&A,Unknown,Unknown,"Allen, Lester and Davis",-6776.51,,SaaS Canada,AWS hosting
GL0001945,2024-10-22,2024-10-01,5000.0,cost of service,COGS,Finance,Unknown,Moore Group,12632.87,DR,SaaS HoldCo,Reclass
GL0001946,2024-10-15,2024-10-01,6200.0,r&d,R&D,Engineering,CC100,Martin and Sons,-15047.87,CR,SaaS Canada,Payroll
GL0001947,2024-10-22,2024-10-01,9999.0,misc expense,Other,Operations,CC100,"Bauer, Roberts and Dominguez",-19155.53,CR,SaaS US,AWS hosting
GL0001948,2024-10-06,2024-10-01,6200.0,r&d,R&D,Finance,CC300,"Flores, Le and Barnes",-14416.49,CR,SaaS US,Google Ads
GL0001949,2024-10-16,2024-10-01,6100.0,s&m,Sales & Marketing,Sales,CC200,Willis LLC,-15801.97,CR,SaaS HoldCo,Software tools
GL0001950,2024-10-21,2024-10-01,Unknown,cost of service,COGS,Operations,CC400,Long-Blanchard,14893.99,DR,SaaS US,Software tools
GL0001951,2024-10-21,2024-10-01,6300.0,g&a,G&A,Operations,CC300,Fowler-Klein,11706.83,DR,SaaS US,Contractor costs
GL0001952,2024-10-25,2024-10-01,9999.0,misc expense,Other,Unknown,CC400,"Thomas, Shepherd and Hunter",7012.15,DR,SaaS US,Google Ads
GL0001953,2024-10-24,2024-10-01,6200.0,research and development,R&D,Engineering,Unknown,"Griffin, Nolan and Scott",1332.95,DR,SaaS US,Payroll
GL0001954,2024-10-01,2024-10-01,6300.0,general and administrative,G&A,Marketing,CC200,Hughes Ltd,19265.69,DR,SaaS HoldCo,Contractor costs
GL0001955,2024-10-12,2024-10-01,6100.0,sales & marketing,Sales & Marketing,Finance,CC100,"Thomas, Randolph and Davis",8742.07,DR,SaaS Canada,Contractor costs
GL0001956,2024-10-07,2024-10-01,6300.0,g&a,G&A,Unknown,Unknown,Gregory LLC,24068.83,DR,SaaS US,Unknown
GL0001957,2024-10-14,2024-10-01,6100.0,s&m,Sales & Marketing,Unknown,CC200,Unknown,-10976.36,CR,SaaS Canada,Software tools
GL0001958,2024-10-26,2024-10-01,9999.0,misc expense,Other,Unknown,Unknown,Wright PLC,-6485.73,CR,SaaS US,AWS hosting
GL0001959,2024-10-25,2024-10-01,6200.0,research and development,R&D,Operations,Unknown,Morales-White,-5369.94,CR,SaaS US,AWS hosting
GL0001960,2024-10-26,2024-10-01,6100.0,s&m,Sales & Marketing,Unknown,CC400,"Roberts, Roberts and Brooks",8793.61,DR,SaaS US,Reclass
GL0001961,2024-10-15,2024-10-01,1010.0,cash,Cash,Marketing,CC200,Boyle-Cortez,12925.33,DR,SaaS Canada,AWS hosting
GL0001962,2024-10-20,2024-10-01,9999.0,misc expense,Other,Engineering,Unknown,Snyder Group,-9978.52,CR,SaaS US,Unknown
GL0001963,2024-10-04,2024-10-01,6200.0,r&d,R&D,Sales,Unknown,"Griffin, Moore and Smith",8901.31,DR,SaaS HoldCo,Google Ads
GL0001964,2024-10-03,2024-10-01,6200.0,r&d,R&D,Marketing,Unknown,Smith-Powell,-23782.02,CR,SaaS US,AWS hosting
GL0001965,2024-10-07,2024-10-01,6300.0,g&a,G&A,Operations,CC300,Coleman PLC,21611.97,DR,SaaS US,AWS hosting
GL0001966,2024-10-04,2024-10-01,6200.0,r&d,R&D,Sales,CC200,"Hughes, Flynn and King",-20585.57,CR,SaaS Canada,Contractor costs
GL0001967,2024-10-14,2024-10-01,6300.0,general and administrative,G&A,Marketing,CC200,"Potter, Lopez and Juarez",2827.68,DR,SaaS Canada,Refund
GL0001968,2024-10-06,2024-10-01,6200.0,r&d,R&D,Unknown,CC300,Nichols Group,14262.8,DR,SaaS US,Contractor costs
GL0001969,2024-10-15,2024-10-01,6300.0,general and administrative,G&A,Engineering,CC100,Vazquez-Sparks,8343.1,DR,SaaS HoldCo,Refund
GL0001970,2024-10-27,2024-10-01,5000.0,cost of service,COGS,Marketing,CC400,"Garcia, Garcia and Schneider",-7442.82,CR,SaaS US,Payroll
GL0001971,2024-10-27,2024-10-01,6300.0,g&a,G&A,Finance,CC100,"Dalton, Sutton and Stark",3105.65,DR,SaaS Canada,Payroll
GL0001972,2024-10-23,2024-10-01,6100.0,sales and marketing,Sales & Marketing,Marketing,CC100,"Palmer, Goodwin and Evans",19866.6,DR,SaaS HoldCo,Unknown
GL0001973,2024-10-15,2024-10-01,1010.0,cash,Cash,Unknown,CC400,Odonnell-Dalton,10570.37,DR,SaaS US,Software tools
GL0001974,2024-10-27,2024-10-01,9999.0,misc expense,Other,Unknown,Unknown,Mitchell-Hamilton,4231.08,DR,SaaS HoldCo,Refund
GL0001975,2024-10-17,2024-10-01,6200.0,r&d,R&D,Unknown,CC300,Turner LLC,20939.11,DR,SaaS HoldCo,Google Ads
GL0001976,2024-10-11,2024-10-01,6300.0,general and administrative,G&A,Engineering,CC200,Unknown,5412.8,DR,SaaS Canada,Contractor costs
GL0001977,2024-10-26,2024-10-01,5000.0,cost of service,COGS,Operations,CC200,"Ballard, Heath and Hernandez",-23996.42,CR,SaaS US,AWS hosting
GL0001978,2024-10-27,2024-10-01,6200.0,research and development,R&D,Finance,CC300,Jones-Paul,8113.05,,SaaS Canada,AWS hosting
GL0001979,2024-10-07,2024-10-01,5000.0,cost of service,COGS,Unknown,CC200,"Parker, Daniel and Edwards",2127.91,DR,SaaS HoldCo,AWS hosting
GL0001980,2024-10-04,2024-10-01,6100.0,sales & marketing,Sales & Marketing,Unknown,CC400,Cline Ltd,12504.53,DR,SaaS HoldCo,Payroll
GL0001981,2024-11-04,2024-11-01,6200.0,research and development,R&D,Marketing,Unknown,Valentine LLC,8586.57,DR,SaaS US,AWS hosting
GL0001982,2024-11-17,2024-11-01,6100.0,sales and marketing,Sales & Marketing,Unknown,CC100,Bishop Ltd,24156.97,DR,SaaS Canada,AWS hosting
GL0001983,2024-11-09,2024-11-01,6200.0,research and development,R&D,Sales,Unknown,"Krause, Moore and Thomas",23519.67,DR,SaaS US,Unknown
GL0001984,2024-11-20,2024-11-01,9999.0,misc expense,Other,Marketing,CC100,Williams and Sons,-10408.46,CR,SaaS Canada,Refund
GL0001985,2024-11-14,2024-11-01,6300.0,g&a,G&A,Unknown,Unknown,"Santiago, Mcneil and Alexander",7406.85,DR,SaaS HoldCo,Reclass
GL0001986,2024-11-01,2024-11-01,6300.0,g&a,G&A,Unknown,CC300,Robinson-Davis,-16682.64,CR,SaaS US,AWS hosting
GL0001987,2024-11-14,2024-11-01,9999.0,misc expense,Other,Sales,CC300,Anderson Ltd,5417.53,DR,SaaS US,Google Ads
GL0001988,2024-11-01,2024-11-01,5000.0,cost of service,COGS,Engineering,CC400,Glenn-Smith,-6727.59,CR,SaaS Canada,Software tools
GL0001989,2024-11-07,2024-11-01,Unknown,g&a,G&A,Unknown,Unknown,"Peterson, Nelson and Martinez",-18539.08,CR,SaaS Canada,Reclass
GL0001990,2024-11-25,2024-11-01,6100.0,sales and marketing,Sales & Marketing,Unknown,CC300,Harris PLC,15900.66,,SaaS Canada,Reclass
GL0001991,2024-11-04,2024-11-01,6100.0,sales & marketing,Sales & Marketing,Operations,CC400,"Johnson, Lowery and Payne",10315.65,DR,SaaS US,Contractor costs
GL0001992,2024-11-04,2024-11-01,6100.0,sales & marketing,Sales & Marketing,Operations,Unknown,Anderson Inc,22763.42,DR,SaaS Canada,Google Ads
GL0001993,2024-11-21,2024-11-01,1010.0,cash,Cash,Sales,CC200,Harris-Bean,7493.38,DR,SaaS Canada,Unknown
GL0001994,2024-11-27,2024-11-01,9999.0,misc expense,Other,Sales,CC400,"Estrada, Williams and Green",16683.88,DR,SaaS US,Google Ads
GL0001995,2024-11-13,2024-11-01,6100.0,s&m,Sales & Marketing,Sales,Unknown,"Gilmore, Smith and Smith",11254.53,DR,SaaS Canada,Unknown
GL0001996,2024-11-14,2024-11-01,6100.0,sales and marketing,Sales & Marketing,Operations,Unknown,"Roberts, Wallace and Roy",-6486.86,CR,SaaS HoldCo,Unknown
GL0001997,2024-11-18,2024-11-01,6100.0,s&m,Sales & Marketing,Unknown,CC100,Kelly Ltd,-14239.66,CR,SaaS US,AWS hosting
GL0001998,2024-11-25,2024-11-01,9999.0,misc expense,Other,Operations,CC300,Mills Ltd,20343.96,DR,SaaS Canada,Google Ads
GL0001999,2024-11-11,2024-11-01,5000.0,cost of service,COGS,Unknown,CC100,"Parker, Anthony and Kim",12354.1,DR,SaaS HoldCo,Refund
GL0002000,2024-11-12,2024-11-01,6200.0,research and development,R&D,Marketing,Unknown,Ortega-Miller,-14279.11,CR,SaaS US,Unknown
GL0002001,2024-11-18,2024-11-01,9999.0,misc expense,Other,Marketing,Unknown,Taylor-Mcclain,1078.5,DR,SaaS US,Software tools
GL0002002,2024-11-08,2024-11-01,1010.0,cash,Cash,Engineering,CC300,Torres-Leblanc,5379.18,DR,SaaS Canada,Contractor costs
GL0002003,2024-11-07,2024-11-01,6200.0,r&d,R&D,Unknown,CC200,West Ltd,-15971.71,DR,SaaS HoldCo,Reclass
GL0002004,2024-11-12,2024-11-01,9999.0,misc expense,Other,Unknown,CC400,Davis PLC,-23184.74,CR,SaaS HoldCo,AWS hosting
GL0002005,2024-11-11,2024-11-01,6200.0,r&d,R&D,Marketing,CC100,"Barnes, Ray and Robinson",-17280.01,CR,SaaS Canada,Payroll
GL0002006,2024-11-20,2024-11-01,1010.0,cash,Cash,Finance,CC200,Christensen-Nguyen,5055.63,DR,SaaS Canada,Payroll
GL0002007,2024-11-19,2024-11-01,6200.0,research and development,R&D,Engineering,Unknown,Beard Inc,20027.45,DR,SaaS Canada,Reclass
GL0002008,2024-11-23,2024-11-01,6200.0,research and development,R&D,Operations,CC100,"Rangel, Allen and Caldwell",18284.49,DR,SaaS Canada,AWS hosting
GL0002009,2024-11-05,2024-11-01,6300.0,general and administrative,G&A,Unknown,CC400,Lee Group,15506.58,DR,SaaS Canada,Unknown
GL0002010,2024-11-14,2024-11-01,9999.0,misc expense,Other,Unknown,CC100,Russell-Phillips,-12627.69,CR,SaaS US,Unknown
GL0002011,2024-11-08,2024-11-01,6100.0,sales and marketing,Sales & Marketing,Operations,CC400,Snyder and Sons,11057.19,DR,SaaS HoldCo,Google Ads
GL0002012,2024-11-27,2024-11-01,6100.0,sales & marketing,Sales & Marketing,Operations,CC100,"Castillo, Dominguez and Robinson",-23897.19,CR,SaaS HoldCo,Reclass
GL0002013,2024-11-05,2024-11-01,6200.0,research and development,R&D,Operations,CC300,Perez-Brown,-16819.17,CR,SaaS Canada,Google Ads
GL0002014,2024-11-23,2024-11-01,6100.0,s&m,Sales & Marketing,Marketing,Unknown,Lee-Maxwell,-20520.87,CR,SaaS HoldCo,Software tools
GL0002015,2024-11-08,2024-11-01,6300.0,g&a,G&A,Unknown,CC100,Morgan LLC,-8491.13,CR,SaaS Canada,AWS hosting
GL0002016,2024-11-19,2024-11-01,6300.0,g&a,G&A,Unknown,CC200,Unknown,-21585.02,CR,SaaS US,Contractor costs
GL0002017,2024-11-17,2024-11-01,6100.0,sales & marketing,Sales & Marketing,Finance,Unknown,Alvarado Inc,11909.81,DR,SaaS Canada,Software tools
GL0002018,2024-11-17,2024-11-01,5000.0,cost of service,COGS,Unknown,CC400,"Velazquez, Weaver and Gonzalez",-23964.85,CR,SaaS US,Google Ads
GL0002019,2024-11-20,2024-11-01,5000.0,cost of service,COGS,Finance,Unknown,"Fields, Obrien and Stewart",13505.9,,SaaS US,Google Ads
GL0002020,2024-11-20,2024-11-01,6100.0,sales and marketing,Sales & Marketing,Finance,CC100,Ward Ltd,24500.34,DR,SaaS US,AWS hosting
GL0002021,2024-11-12,2024-11-01,Unknown,cost of service,COGS,Finance,CC100,"Short, Smith and Roy",20650.34,DR,SaaS Canada,Unknown
GL0002022,2024-11-25,2024-11-01,6300.0,g&a,G&A,Unknown,CC200,"Garcia, Willis and Shelton",7021.97,DR,SaaS HoldCo,Refund
GL0002023,2024-11-25,2024-11-01,6100.0,sales and marketing,Sales & Marketing,Unknown,CC400,"Pierce, Glenn and Roth",-8987.36,CR,SaaS Canada,Unknown
GL0002024,2024-11-08,2024-11-01,6100.0,sales & marketing,Sales & Marketing,Unknown,Unknown,Brown-Barnes,-10540.93,CR,SaaS HoldCo,Software tools
GL0002025,2024-11-11,2024-11-01,6100.0,s&m,Sales & Marketing,Sales,Unknown,Berry-Simpson,22811.02,DR,SaaS US,Reclass
GL0002026,2024-11-10,2024-11-01,6200.0,r&d,R&D,Engineering,Unknown,Tapia PLC,-7899.65,CR,SaaS US,Unknown
GL0002027,2024-11-07,2024-11-01,5000.0,cost of service,COGS,Unknown,CC400,"Cantu, Perez and Weaver",19918.18,DR,SaaS Canada,Google Ads
GL0002028,2024-11-06,2024-11-01,9999.0,misc expense,Other,Engineering,Unknown,"Ellis, Morgan and Marshall",19072.89,DR,SaaS HoldCo,Refund
GL0002029,2024-11-08,2024-11-01,5000.0,cost of service,COGS,Unknown,CC100,"Mckenzie, Hester and Lee",3368.8,DR,SaaS Canada,Payroll
GL0002030,2024-11-24,2024-11-01,6100.0,s&m,Sales & Marketing,Engineering,Unknown,Pennington-Burnett,7429.5,DR,SaaS US,Refund
GL0002031,2024-11-11,2024-11-01,6200.0,research and development,R&D,Finance,CC100,"Harris, Hancock and Raymond",-14996.5,CR,SaaS US,AWS hosting
GL0002032,2024-11-11,2024-11-01,1010.0,cash,Cash,Unknown,Unknown,Campos LLC,17183.82,DR,SaaS US,Refund
GL0002033,2024-11-09,2024-11-01,1010.0,cash,Cash,Unknown,CC300,Guzman PLC,-11156.2,CR,SaaS US,Refund
GL0002034,2024-11-25,2024-11-01,6300.0,g&a,G&A,Sales,CC100,"Reeves, Caldwell and Banks",4527.18,DR,SaaS HoldCo,Contractor costs
GL0002035,2024-11-10,2024-11-01,6200.0,r&d,R&D,Unknown,CC100,"Huynh, Anderson and Pierce",-9691.92,CR,SaaS US,Software tools
GL0002036,2024-11-11,2024-11-01,6100.0,sales & marketing,Sales & Marketing,Sales,CC200,Berry-Hartman,18526.96,DR,SaaS US,Payroll
GL0002037,2024-11-20,2024-11-01,6200.0,research and development,R&D,Unknown,CC400,"Liu, Black and Calderon",3431.74,DR,SaaS Canada,Google Ads
GL0002038,2024-11-07,2024-11-01,5000.0,cost of service,COGS,Finance,CC300,"Freeman, Lopez and Swanson",-21486.17,CR,SaaS US,Google Ads
GL0002039,2024-11-23,2024-11-01,6300.0,general and administrative,G&A,Operations,Unknown,Myers-Howard,15140.39,DR,SaaS US,Payroll
GL0002040,2024-11-07,2024-11-01,6100.0,sales and marketing,Sales & Marketing,Unknown,CC300,Wallace-Hudson,-11944.7,CR,SaaS US,Unknown
GL0002041,2024-11-27,2024-11-01,6100.0,sales & marketing,Sales & Marketing,Finance,Unknown,"Gardner, Nguyen and Riggs",3632.01,DR,SaaS US,Software tools
GL0002042,2024-11-15,2024-11-01,9999.0,misc expense,Other,Unknown,Unknown,Clarke Group,13752.58,DR,SaaS HoldCo,Unknown
GL0002043,2024-11-09,2024-11-01,6300.0,g&a,G&A,Finance,Unknown,"Wilkinson, Miller and Schmidt",-15894.46,CR,SaaS Canada,Refund
GL0002044,2024-11-11,2024-11-01,9999.0,misc expense,Other,Sales,CC400,Jordan and Sons,-8001.89,CR,SaaS US,Google Ads
GL0002045,2024-11-17,2024-11-01,1010.0,cash,Cash,Unknown,Unknown,"George, Sloan and May",7274.34,DR,SaaS US,Refund
GL0002046,2024-11-11,2024-11-01,6100.0,s&m,Sales & Marketing,Finance,CC100,Knight-Dunn,-6163.77,CR,SaaS US,Google Ads
GL0002047,2024-11-10,2024-11-01,6200.0,r&d,R&D,Operations,CC100,Marquez PLC,20884.12,DR,SaaS US,Software tools
GL0002048,2024-11-07,2024-11-01,1010.0,cash,Cash,Finance,CC400,"Wade, Edwards and Townsend",16928.37,DR,SaaS Canada,Software tools
GL0002049,2024-11-22,2024-11-01,6100.0,sales and marketing,Sales & Marketing,Unknown,Unknown,Wallace-Allen,-23880.49,CR,SaaS US,Software tools
